empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,attrition_rate
5722,0.53,0.74,4,272,2,1,0,0,RandD,1,0.74,0.716216216
5723,0.88,0.62,4,221,2,0,0,0,RandD,1,0.62,1.419354839
5724,0.65,0.6,4,200,4,0,0,0,RandD,1,0.3,1.083333333
5725,0.57,0.61,5,254,5,0,0,0,marketing,1,0.305,0.93442623
5726,0.93,0.76,5,187,3,0,0,0,marketing,1,0.633333333,1.223684211
5727,0.83,0.64,2,192,2,0,0,0,sales,1,0.32,1.296875
5728,0.73,0.45,5,232,4,0,0,0,accounting,1,0.28125,1.622222222
5729,0.78,0.67,4,221,3,1,0,0,support,1,0.446666667,1.164179104
5730,0.9,0.62,3,233,5,1,0,0,technical,1,0.186,1.451612903
5731,0.59,0.66,3,166,3,1,0,0,management,1,0.33,0.893939394
5732,0.67,0.89,2,173,3,0,0,0,marketing,1,0.296666667,0.752808989
5733,0.59,0.51,4,184,2,0,0,0,marketing,1,0.51,1.156862745
5734,0.53,0.54,4,257,3,1,0,0,marketing,1,0.36,0.981481481
5735,0.56,0.73,4,226,2,0,0,0,sales,1,0.73,0.767123288
5736,0.72,0.89,3,221,3,0,0,0,sales,1,0.445,0.808988764
5737,0.81,0.49,2,205,5,1,0,0,sales,1,0.098,1.653061224
5738,0.54,0.68,3,158,3,0,0,0,sales,1,0.34,0.794117647
5739,0.91,0.87,3,199,3,0,0,0,sales,2,0.29,1.045977011
5740,0.51,0.96,3,192,3,0,0,0,sales,2,0.32,0.53125
5741,0.59,0.39,4,190,5,0,0,0,sales,2,0.104,1.512820513
5742,0.64,0.86,5,222,3,0,0,0,sales,2,0.477777778,0.744186047
5743,0.95,0.68,5,225,3,0,0,0,sales,2,0.377777778,1.397058824
5744,0.75,0.69,3,274,2,0,0,0,sales,2,0.345,1.086956522
5745,0.44,0.38,3,197,2,0,0,0,sales,2,0.19,1.157894737
5746,0.55,0.6,4,176,3,0,0,0,sales,2,0.266666667,0.916666667
5747,0.6,0.81,3,226,2,0,0,0,sales,2,0.405,0.740740741
5748,0.84,0.58,5,186,2,0,0,0,sales,2,0.483333333,1.448275862
5749,0.49,0.65,3,226,3,0,0,0,sales,2,0.216666667,0.753846154
5750,0.75,0.71,4,209,3,0,0,0,sales,2,0.315555556,1.056338028
5751,0.35,0.81,5,182,5,0,0,0,sales,0,0.81,0.432098765
5752,0.68,0.78,3,232,3,0,0,0,sales,1,0.39,0.871794872
5753,0.52,0.53,2,286,3,0,0,0,sales,2,0.117777778,0.981132075
5754,0.78,0.57,3,177,3,0,0,0,accounting,2,0.19,1.368421053
5755,0.44,0.92,6,268,4,1,0,0,accounting,2,0.46,0.47826087
5756,0.18,0.86,5,267,4,0,0,0,accounting,2,0.358333333,0.209302326
5757,0.37,0.52,4,211,4,0,0,0,hr,1,0.26,0.711538462
5758,0.71,0.76,3,246,3,0,0,0,hr,1,0.38,0.934210526
5759,0.55,0.83,5,220,3,0,0,0,hr,1,0.691666667,0.662650602
5760,0.98,0.78,3,197,2,0,0,0,hr,1,0.585,1.256410256
5761,0.88,0.53,3,188,3,0,0,0,technical,1,0.265,1.660377358
5762,0.79,0.9,5,212,5,0,0,0,technical,1,0.45,0.877777778
5763,0.96,0.66,3,230,3,0,0,0,technical,1,0.33,1.454545455
5764,0.3,0.55,6,178,2,0,0,0,technical,1,0.825,0.545454545
5765,0.59,0.9,4,226,2,0,0,0,technical,1,0.9,0.655555556
5766,0.72,0.55,4,202,3,0,0,0,technical,1,0.366666667,1.309090909
5767,0.59,0.87,4,191,2,0,0,0,technical,1,0.87,0.67816092
5768,0.93,0.68,2,150,3,0,0,0,technical,1,0.226666667,1.367647059
5769,0.49,0.86,5,235,5,0,0,0,technical,1,0.43,0.569767442
5770,0.73,0.95,3,258,3,0,0,0,technical,1,0.475,0.768421053
5771,0.53,0.6,5,247,3,0,0,0,technical,1,0.5,0.883333333
5772,0.77,0.83,6,271,3,0,0,0,support,1,0.83,0.927710843
5773,0.45,0.62,6,129,5,0,0,0,support,1,0.372,0.725806452
5774,0.95,0.78,5,246,3,0,0,0,support,1,0.65,1.217948718
5775,0.86,0.69,5,157,4,0,0,0,support,1,0.43125,1.246376812
5776,0.59,0.58,4,233,4,0,0,0,support,1,0.29,1.017241379
5777,0.95,0.63,4,153,3,0,0,0,support,1,0.42,1.507936508
5778,0.7,0.92,4,142,2,1,0,0,support,2,0.613333333,0.760869565
5779,0.56,0.64,5,241,3,1,0,0,support,2,0.355555556,0.875
5780,0.5,0.92,3,186,2,0,0,0,support,2,0.46,0.543478261
5781,0.76,0.92,4,154,3,0,0,0,support,2,0.408888889,0.826086957
5782,0.85,0.77,5,263,3,0,0,0,support,2,0.427777778,1.103896104
5783,0.98,1,5,150,3,0,0,0,technical,2,0.555555556,0.98
5784,0.65,0.4,2,277,2,0,0,0,technical,2,0.133333333,1.625
5785,0.44,0.97,4,240,5,1,0,0,technical,2,0.258666667,0.453608247
5786,0.55,0.97,3,222,2,0,0,0,management,2,0.485,0.567010309
5787,0.16,0.8,4,140,5,1,0,0,IT,2,0.213333333,0.2
5788,0.16,0.9,6,213,2,0,0,0,IT,2,0.9,0.177777778
5789,0.75,1,4,272,4,1,0,0,IT,2,0.333333333,0.75
5790,0.59,0.57,4,261,2,0,0,0,IT,0,1.14,1.035087719
5791,0.48,0.87,3,236,2,0,0,0,IT,1,0.6525,0.551724138
5792,0.18,0.68,6,154,5,0,0,0,product_mng,2,0.272,0.264705882
5793,0.8,0.72,3,271,2,0,0,0,product_mng,2,0.36,1.111111111
5794,0.8,0.88,3,154,2,0,0,0,product_mng,2,0.44,0.909090909
5795,0.15,0.52,4,207,4,0,0,0,product_mng,2,0.173333333,0.288461538
5796,0.62,0.86,4,181,2,0,0,0,IT,1,0.86,0.720930233
5797,0.21,0.99,6,165,4,1,0,0,RandD,1,0.7425,0.212121212
5798,0.9,0.82,3,203,2,0,0,0,RandD,1,0.615,1.097560976
5799,0.51,1,4,197,2,0,0,0,RandD,1,1,0.51
5800,0.99,0.9,4,177,3,0,0,0,RandD,1,0.6,1.1
5801,0.71,0.49,4,273,2,1,0,0,RandD,1,0.49,1.448979592
5802,0.89,0.93,4,141,2,0,0,0,marketing,1,0.93,0.956989247
5803,0.74,0.67,4,158,3,0,0,0,sales,1,0.446666667,1.104477612
5804,0.84,0.85,3,243,2,0,0,0,accounting,1,0.6375,0.988235294
5805,0.4,0.64,3,188,3,0,0,0,support,1,0.32,0.625
5806,1,0.71,4,216,2,0,0,0,technical,1,0.71,1.408450704
5807,0.48,0.51,5,286,3,0,0,0,management,1,0.425,0.941176471
5808,0.99,0.6,3,262,2,0,0,0,marketing,1,0.45,1.65
5809,0.73,0.81,5,173,3,0,0,0,marketing,1,0.675,0.901234568
5810,0.84,0.91,3,247,4,0,0,0,marketing,1,0.34125,0.923076923
5811,0.55,0.7,3,237,4,0,0,0,sales,1,0.2625,0.785714286
5812,0.44,0.99,5,119,2,0,0,0,sales,1,1.2375,0.444444444
5813,0.95,0.67,4,227,3,0,0,0,sales,1,0.446666667,1.417910448
5814,0.76,0.65,4,195,3,0,0,0,sales,1,0.433333333,1.169230769
5815,0.94,0.7,6,217,5,0,0,0,sales,1,0.42,1.342857143
5816,0.85,0.5,4,267,3,0,0,0,sales,1,0.333333333,1.7
5817,0.57,0.62,3,154,2,0,0,0,sales,2,0.31,0.919354839
5818,0.67,0.49,5,161,2,0,0,0,sales,2,0.408333333,1.367346939
5819,0.7,0.67,3,179,3,1,0,0,sales,2,0.223333333,1.044776119
5820,0.67,0.55,4,214,3,1,0,0,sales,2,0.244444444,1.218181818
5821,0.72,0.84,3,167,3,0,0,0,sales,2,0.28,0.857142857
5822,0.71,0.53,6,203,3,0,0,0,sales,2,0.353333333,1.339622642
5823,0.51,0.8,4,231,3,0,0,0,sales,2,0.355555556,0.6375
5824,0.98,0.65,4,263,2,1,0,0,sales,2,0.433333333,1.507692308
5825,0.52,0.83,2,227,4,0,0,0,sales,2,0.138333333,0.626506024
5826,0.21,0.9,4,235,4,0,0,0,sales,2,0.3,0.233333333
5827,0.43,0.93,6,127,3,1,0,0,sales,2,0.62,0.462365591
5828,0.91,0.62,4,158,3,1,0,0,sales,2,0.275555556,1.467741935
5829,0.74,0.85,4,105,5,0,0,0,sales,0,0.68,0.870588235
5830,0.34,0.81,3,257,5,0,0,0,accounting,1,0.243,0.419753086
5831,0.28,0.46,4,260,2,0,0,0,accounting,2,0.306666667,0.608695652
5832,0.7,0.79,6,145,3,0,0,0,accounting,2,0.526666667,0.886075949
5833,0.53,0.59,2,201,3,1,0,0,hr,2,0.131111111,0.898305085
5834,0.97,0.51,4,241,4,0,0,0,hr,2,0.17,1.901960784
5835,0.96,0.59,3,214,2,0,0,0,hr,1,0.4425,1.627118644
5836,0.74,0.53,4,166,3,0,0,0,hr,1,0.353333333,1.396226415
5837,0.79,0.86,4,173,4,0,0,0,technical,1,0.43,0.918604651
5838,0.61,0.47,4,181,5,0,0,0,technical,1,0.188,1.29787234
5839,0.36,0.4,4,114,4,1,0,0,technical,1,0.2,0.9
5840,0.15,0.91,5,267,4,0,0,0,technical,1,0.56875,0.164835165
5841,0.61,0.5,4,216,2,0,0,0,technical,1,0.5,1.22
5842,0.59,0.94,4,265,3,0,0,0,technical,1,0.626666667,0.627659574
5843,0.58,0.77,5,272,2,1,0,0,technical,1,0.9625,0.753246753
5844,0.49,0.92,4,229,2,0,0,0,technical,1,0.92,0.532608696
5845,0.92,0.96,5,174,3,1,0,0,technical,1,0.8,0.958333333
5846,0.72,0.92,3,264,3,0,0,0,technical,1,0.46,0.782608696
5847,0.77,0.85,5,221,5,0,0,0,technical,1,0.425,0.905882353
5848,0.6,0.57,3,202,3,0,0,0,support,1,0.285,1.052631579
5849,0.21,0.4,3,262,3,0,0,0,support,1,0.2,0.525
5850,0.83,0.75,3,150,3,0,0,0,support,1,0.375,1.106666667
5851,0.71,0.95,3,251,3,0,0,0,support,1,0.475,0.747368421
5852,0.94,0.46,2,230,2,1,0,0,support,1,0.23,2.043478261
5853,0.59,0.99,3,185,2,0,0,0,support,2,0.495,0.595959596
5854,0.59,0.59,4,216,2,1,0,0,support,2,0.393333333,1
5855,0.99,0.68,3,181,3,1,0,0,support,2,0.226666667,1.455882353
5856,0.64,0.7,5,140,4,0,0,0,support,2,0.291666667,0.914285714
5857,0.54,0.5,4,160,3,0,0,0,support,2,0.222222222,1.08
5858,0.78,0.63,3,192,2,0,0,0,support,2,0.315,1.238095238
5859,0.7,0.79,6,257,4,0,0,0,technical,2,0.395,0.886075949
5860,0.9,0.62,5,236,6,0,0,0,technical,2,0.172222222,1.451612903
5861,0.14,0.74,6,160,5,0,0,0,technical,2,0.296,0.189189189
5862,0.33,0.69,3,125,3,0,0,0,management,2,0.23,0.47826087
5863,0.73,0.53,4,139,2,0,0,0,IT,2,0.353333333,1.377358491
5864,0.8,0.87,4,217,3,0,0,0,IT,2,0.386666667,0.91954023
5865,0.17,0.91,6,246,5,0,0,0,IT,0,1.092,0.186813187
5866,0.34,0.91,4,284,4,0,0,0,IT,1,0.455,0.373626374
5867,0.61,0.9,3,263,3,0,0,0,IT,2,0.3,0.677777778
5868,0.18,0.95,4,241,6,0,0,0,product_mng,2,0.211111111,0.189473684
5869,0.72,0.94,3,258,3,0,0,0,product_mng,2,0.313333333,0.765957447
5870,0.32,0.79,4,136,3,0,0,0,product_mng,2,0.351111111,0.405063291
5871,0.85,0.81,2,223,3,1,0,0,product_mng,1,0.27,1.049382716
5872,0.85,0.74,5,170,4,0,0,0,IT,1,0.4625,1.148648649
5873,0.8,0.81,4,194,3,1,0,0,RandD,1,0.54,0.987654321
5874,0.36,0.82,4,218,5,0,0,0,RandD,1,0.328,0.43902439
5875,0.8,0.99,6,178,5,0,0,0,RandD,1,0.594,0.808080808
5876,0.55,0.9,3,181,3,1,0,0,RandD,1,0.45,0.611111111
5877,0.69,0.56,3,183,4,1,0,0,RandD,1,0.21,1.232142857
5878,0.71,0.61,2,198,2,1,0,0,marketing,1,0.305,1.163934426
5879,0.74,0.56,3,203,3,0,0,0,sales,1,0.28,1.321428571
5880,0.76,0.89,5,204,3,0,0,0,accounting,1,0.741666667,0.853932584
5881,0.81,0.62,3,257,3,0,0,0,support,1,0.31,1.306451613
5882,0.59,1,4,169,2,0,0,0,technical,1,1,0.59
5883,0.97,0.69,4,203,2,0,0,0,management,1,0.69,1.405797101
5884,0.98,0.74,4,260,2,1,0,0,marketing,1,0.74,1.324324324
5885,0.96,0.87,5,202,2,0,0,0,marketing,1,1.0875,1.103448276
5886,0.82,0.63,4,199,2,0,0,0,marketing,1,0.63,1.301587302
5887,0.97,0.93,2,270,4,0,0,0,sales,1,0.2325,1.043010753
5888,0.74,0.51,5,258,2,0,0,0,sales,1,0.6375,1.450980392
5889,0.14,0.52,4,108,6,0,0,0,sales,1,0.173333333,0.269230769
5890,0.3,0.67,3,232,3,0,0,0,sales,1,0.335,0.447761194
5891,0.74,0.89,4,149,2,0,0,0,sales,1,0.89,0.831460674
5892,0.85,0.48,4,214,3,0,0,0,sales,2,0.213333333,1.770833333
5893,0.69,0.65,4,136,2,0,0,0,sales,2,0.433333333,1.061538462
5894,0.6,0.95,4,164,4,0,0,0,sales,2,0.316666667,0.631578947
5895,0.53,0.85,3,236,6,0,0,0,sales,2,0.141666667,0.623529412
5896,0.94,0.88,3,270,3,0,0,0,sales,2,0.293333333,1.068181818
5897,0.57,0.63,5,156,4,0,0,0,sales,2,0.2625,0.904761905
5898,0.2,0.73,3,250,5,0,0,0,sales,2,0.146,0.273972603
5899,0.82,0.92,4,196,3,0,0,0,sales,2,0.408888889,0.891304348
5900,0.62,0.92,5,169,2,0,0,0,sales,2,0.766666667,0.673913043
5901,0.88,0.59,2,144,3,0,0,0,sales,2,0.131111111,1.491525424
5902,0.82,0.62,4,160,3,0,0,0,sales,2,0.275555556,1.322580645
5903,0.62,0.91,3,142,6,1,0,0,sales,2,0.151666667,0.681318681
5904,0.74,0.48,5,165,2,0,0,0,sales,0,1.2,1.541666667
5905,0.91,0.66,4,163,3,0,0,0,sales,1,0.44,1.378787879
5906,0.7,0.96,3,263,3,0,0,0,accounting,2,0.32,0.729166667
5907,0.84,0.9,3,178,2,0,0,0,accounting,2,0.45,0.933333333
5908,0.35,0.57,3,109,3,0,0,0,accounting,2,0.19,0.614035088
5909,0.28,0.83,4,206,5,0,0,0,hr,2,0.221333333,0.337349398
5910,0.37,0.37,3,168,3,0,0,0,hr,1,0.185,1
5911,0.75,0.5,4,155,2,1,0,0,hr,1,0.5,1.5
5912,0.34,0.6,4,154,2,0,0,0,hr,1,0.6,0.566666667
5913,0.55,0.5,4,179,3,0,0,0,technical,1,0.333333333,1.1
5914,0.97,0.92,3,168,3,0,0,0,technical,1,0.46,1.054347826
5915,0.91,0.57,3,158,3,0,0,0,technical,1,0.285,1.596491228
5916,0.48,0.63,3,180,2,1,0,0,technical,1,0.4725,0.761904762
5917,0.53,0.71,4,227,3,0,0,0,technical,1,0.473333333,0.746478873
5918,0.84,0.67,3,139,2,0,0,0,technical,1,0.5025,1.253731343
5919,0.31,0.69,3,120,3,0,0,0,technical,1,0.345,0.449275362
5920,0.81,0.62,4,255,4,1,0,0,technical,1,0.31,1.306451613
5921,0.78,0.95,5,273,2,0,0,0,technical,1,1.1875,0.821052632
5922,0.64,0.68,3,272,3,0,0,0,technical,1,0.34,0.941176471
5923,0.41,0.77,4,231,6,0,0,0,technical,1,0.256666667,0.532467532
5924,0.74,0.81,5,281,3,1,0,0,support,1,0.675,0.913580247
5925,0.89,0.86,3,208,3,0,0,0,support,1,0.43,1.034883721
5926,0.26,0.43,4,215,4,1,0,0,support,1,0.215,0.604651163
5927,0.72,0.39,5,111,5,0,0,0,support,1,0.195,1.846153846
5928,0.84,0.74,2,168,3,0,0,0,support,1,0.246666667,1.135135135
5929,0.52,0.8,2,144,4,0,0,0,support,1,0.2,0.65
5930,0.65,0.95,3,266,3,1,0,0,support,1,0.475,0.684210526
5931,0.66,0.56,3,169,2,1,0,0,support,2,0.28,1.178571429
5932,0.86,0.63,4,162,2,0,0,0,support,2,0.42,1.365079365
5933,0.91,0.9,3,243,3,0,0,0,support,2,0.3,1.011111111
5934,0.84,0.6,3,186,3,1,0,0,support,2,0.2,1.4
5935,0.87,0.57,4,231,4,0,0,0,technical,2,0.19,1.526315789
5936,0.57,0.54,4,167,3,0,0,0,technical,2,0.24,1.055555556
5937,0.68,0.5,3,139,3,0,0,0,technical,2,0.166666667,1.36
5938,1,0.59,5,182,3,1,0,0,management,2,0.327777778,1.694915254
5939,0.86,0.74,4,261,2,0,0,0,IT,2,0.493333333,1.162162162
5940,0.7,0.99,4,248,3,0,0,0,IT,2,0.44,0.707070707
5941,0.28,0.7,2,164,4,0,0,0,IT,2,0.116666667,0.4
5942,0.84,0.9,3,230,3,0,0,0,IT,2,0.3,0.933333333
5943,0.68,0.92,3,226,2,0,0,0,IT,0,1.38,0.739130435
5944,0.45,0.6,2,98,3,0,0,0,product_mng,1,0.2,0.75
5945,0.37,0.74,5,117,3,0,0,0,product_mng,2,0.411111111,0.5
5946,0.98,0.84,4,200,2,0,0,0,product_mng,2,0.56,1.166666667
5947,0.67,0.57,3,206,3,1,0,0,product_mng,2,0.19,1.175438596
5948,0.74,0.83,4,142,3,0,0,0,IT,2,0.368888889,0.891566265
5949,0.48,0.46,2,174,3,0,0,0,RandD,1,0.153333333,1.043478261
5950,0.22,0.63,5,284,6,0,0,0,RandD,1,0.2625,0.349206349
5951,0.14,0.79,5,163,6,0,0,0,RandD,1,0.329166667,0.17721519
5952,0.93,0.92,5,189,2,0,0,0,RandD,1,1.15,1.010869565
5953,0.83,0.54,4,189,4,0,0,0,RandD,1,0.27,1.537037037
5954,0.94,0.79,3,256,3,0,0,0,marketing,1,0.395,1.189873418
5955,0.7,0.98,3,215,2,0,0,0,sales,1,0.735,0.714285714
5956,0.74,0.86,4,221,2,1,0,0,accounting,1,0.86,0.860465116
5957,0.83,0.85,4,263,3,0,0,0,support,2,0.377777778,0.976470588
5958,0.97,0.61,3,208,3,0,0,0,technical,2,0.203333333,1.590163934
5959,0.61,0.71,3,216,4,0,0,0,management,2,0.1775,0.85915493
5960,0.77,0.71,2,242,2,0,0,0,marketing,2,0.236666667,1.084507042
5961,0.66,0.73,2,135,6,0,0,0,marketing,2,0.081111111,0.904109589
5962,0.92,0.99,3,190,3,0,0,0,marketing,2,0.33,0.929292929
5963,0.62,0.55,3,108,2,1,0,0,sales,2,0.275,1.127272727
5964,0.15,0.67,6,195,2,0,0,0,sales,2,0.67,0.223880597
5965,0.82,0.68,3,160,4,0,0,0,sales,2,0.17,1.205882353
5966,0.7,0.48,5,273,2,0,0,0,sales,2,0.4,1.458333333
5967,0.18,0.39,2,177,6,0,0,0,sales,2,0.043333333,0.461538462
5968,0.99,0.59,3,163,2,0,0,0,sales,2,0.295,1.677966102
5969,0.22,0.9,4,106,2,0,0,0,sales,2,0.6,0.244444444
5970,0.61,0.83,5,236,2,0,0,0,sales,2,0.691666667,0.734939759
5971,0.78,0.91,3,132,2,0,0,0,sales,2,0.455,0.857142857
5972,0.84,0.61,3,253,2,0,0,0,sales,2,0.305,1.37704918
5973,0.87,0.74,4,151,4,0,0,0,sales,2,0.246666667,1.175675676
5974,0.73,0.9,4,266,3,0,0,0,sales,2,0.4,0.811111111
5975,0.7,0.86,3,141,2,1,0,0,sales,2,0.43,0.813953488
5976,0.98,0.71,5,217,3,0,0,0,sales,2,0.394444444,1.38028169
5977,0.85,0.49,3,258,3,0,0,0,sales,2,0.163333333,1.734693878
5978,0.56,0.83,5,275,2,0,0,0,sales,2,0.691666667,0.674698795
5979,0.48,0.62,4,210,2,0,0,0,sales,2,0.413333333,0.774193548
5980,0.65,0.7,3,243,3,0,0,0,sales,2,0.233333333,0.928571429
5981,0.84,0.59,3,234,3,1,0,0,sales,2,0.196666667,1.423728814
5982,0.17,0.73,4,274,3,0,0,0,accounting,0,0.973333333,0.232876712
5983,0.84,0.61,4,261,2,0,0,0,accounting,0,1.22,1.37704918
5984,0.96,0.59,3,158,3,1,0,0,accounting,0,0.59,1.627118644
5985,0.62,0.96,5,251,2,0,0,0,hr,0,2.4,0.645833333
5986,0.57,0.7,3,158,3,0,0,0,hr,0,0.7,0.814285714
5987,0.98,0.87,3,246,3,0,0,0,hr,0,0.87,1.126436782
5988,0.72,0.99,4,227,3,0,0,0,hr,0,1.32,0.727272727
5989,0.43,0.46,4,169,5,0,0,0,technical,0,0.368,0.934782609
5990,0.68,0.57,5,187,4,0,0,0,technical,0,0.7125,1.192982456
5991,0.69,0.86,4,238,3,0,0,0,technical,0,1.146666667,0.802325581
5992,0.91,0.66,4,139,3,0,0,0,technical,0,0.88,1.378787879
5993,0.42,0.37,2,284,3,0,0,0,technical,0,0.246666667,1.135135135
5994,0.8,0.99,4,255,5,1,0,0,technical,1,0.396,0.808080808
5995,0.79,0.57,5,230,2,0,0,0,technical,1,0.7125,1.385964912
5996,1,0.94,3,272,3,0,0,0,technical,1,0.47,1.063829787
5997,0.63,0.75,4,155,3,0,0,0,technical,1,0.5,0.84
5998,0.61,0.51,6,163,6,0,0,0,technical,1,0.255,1.196078431
5999,0.78,0.98,4,260,3,0,0,0,technical,1,0.653333333,0.795918367
6000,0.72,0.96,5,223,3,1,0,0,support,1,0.8,0.75
6001,0.64,0.51,4,247,2,1,0,0,support,1,0.51,1.254901961
6002,0.79,0.86,3,126,5,0,0,0,support,1,0.258,0.918604651
6003,0.64,0.55,3,147,2,0,0,0,support,1,0.4125,1.163636364
6004,0.82,0.88,4,259,3,0,0,0,support,1,0.586666667,0.931818182
6005,0.51,0.86,4,196,2,0,0,0,support,1,0.86,0.593023256
6006,0.18,0.51,6,227,2,0,0,0,support,1,0.765,0.352941176
6007,0.67,0.58,5,161,3,1,0,0,support,1,0.483333333,1.155172414
6008,0.65,0.85,3,213,2,0,0,0,support,1,0.6375,0.764705882
6009,0.7,0.8,4,183,2,0,0,0,support,2,0.533333333,0.875
6010,0.59,0.59,3,194,2,1,0,0,support,2,0.295,1
6011,0.56,0.76,3,237,3,0,0,0,technical,2,0.253333333,0.736842105
6012,0.17,0.94,5,273,4,0,0,0,technical,2,0.391666667,0.180851064
6013,0.8,0.89,2,166,3,0,0,0,technical,2,0.197777778,0.898876404
6014,0.91,0.62,5,169,4,0,0,0,management,2,0.258333333,1.467741935
6015,0.51,0.54,3,154,3,1,0,0,IT,2,0.18,0.944444444
6016,0.76,0.59,3,201,6,1,0,0,IT,2,0.098333333,1.288135593
6017,0.82,0.59,3,178,2,0,0,0,IT,2,0.295,1.389830508
6018,0.44,0.66,3,161,3,0,0,0,IT,2,0.22,0.666666667
6019,0.5,0.48,4,269,3,0,0,0,IT,2,0.213333333,1.041666667
6020,0.54,0.49,3,203,3,1,0,0,product_mng,2,0.163333333,1.102040816
6021,0.56,0.63,4,271,2,1,0,0,product_mng,0,1.26,0.888888889
6022,0.77,0.66,6,181,4,0,0,0,product_mng,0,0.99,1.166666667
6023,0.39,0.38,4,135,2,0,0,0,product_mng,0,0.76,1.026315789
6024,0.52,0.62,3,275,2,0,0,0,IT,0,0.93,0.838709677
6025,0.63,0.91,3,252,2,0,0,0,RandD,0,1.365,0.692307692
6026,0.49,0.46,2,129,2,0,0,0,RandD,0,0.46,1.065217391
6027,0.2,0.47,4,230,4,0,0,0,RandD,0,0.47,0.425531915
6028,0.21,0.94,3,287,5,0,0,0,RandD,0,0.564,0.223404255
6029,0.85,0.98,5,156,2,0,0,0,RandD,1,1.225,0.867346939
6030,0.54,0.82,2,279,3,1,0,0,marketing,1,0.273333333,0.658536585
6031,0.23,0.88,5,156,4,0,0,0,sales,1,0.55,0.261363636
6032,0.65,0.96,3,168,2,0,0,0,accounting,1,0.72,0.677083333
6033,0.19,0.85,6,259,3,1,0,0,support,1,0.85,0.223529412
6034,0.76,0.58,4,188,3,0,0,0,technical,1,0.386666667,1.310344828
6035,0.83,0.8,4,149,3,0,0,0,management,1,0.533333333,1.0375
6036,0.97,0.47,3,157,4,0,0,0,marketing,1,0.17625,2.063829787
6037,0.67,1,3,201,4,0,0,0,marketing,2,0.25,0.67
6038,0.53,0.62,3,185,3,0,0,0,marketing,2,0.206666667,0.85483871
6039,0.34,0.71,2,160,3,1,0,0,sales,2,0.157777778,0.478873239
6040,0.58,0.48,5,251,3,0,0,0,sales,2,0.266666667,1.208333333
6041,0.96,0.68,5,145,3,1,0,0,sales,2,0.377777778,1.411764706
6042,0.72,0.76,3,269,3,1,0,0,sales,2,0.253333333,0.947368421
6043,0.58,0.62,3,213,2,0,0,0,sales,2,0.31,0.935483871
6044,0.39,0.67,6,276,6,0,0,0,sales,2,0.223333333,0.582089552
6045,0.24,0.57,5,232,3,0,0,0,sales,2,0.316666667,0.421052632
6046,0.64,0.73,4,184,3,0,0,0,sales,2,0.324444444,0.876712329
6047,0.98,0.55,3,260,3,0,0,0,sales,2,0.183333333,1.781818182
6048,0.64,0.99,3,214,2,0,0,0,sales,2,0.495,0.646464646
6049,0.56,0.41,2,194,2,0,0,0,sales,2,0.136666667,1.365853659
6050,0.53,0.74,5,181,2,0,0,0,sales,2,0.616666667,0.716216216
6051,0.62,0.57,4,215,3,0,0,0,sales,2,0.253333333,1.087719298
6052,0.85,0.69,3,194,4,0,0,0,sales,2,0.1725,1.231884058
6053,0.76,0.85,4,190,3,0,0,0,sales,2,0.377777778,0.894117647
6054,0.69,0.5,3,260,4,0,0,0,sales,2,0.125,1.38
6055,0.35,0.67,2,171,3,0,0,0,sales,2,0.148888889,0.52238806
6056,0.54,0.47,2,193,4,0,0,0,sales,2,0.078333333,1.14893617
6057,0.63,0.49,3,252,3,0,0,0,sales,2,0.163333333,1.285714286
6058,0.58,0.58,5,171,2,0,0,0,accounting,2,0.483333333,1
6059,0.7,0.93,3,185,4,0,0,0,accounting,2,0.2325,0.752688172
6060,0.48,0.51,4,152,4,0,0,0,accounting,0,0.51,0.941176471
6061,0.59,0.92,4,183,2,0,0,0,hr,1,0.92,0.641304348
6062,0.96,0.8,4,145,2,0,0,0,hr,2,0.533333333,1.2
6063,0.99,0.77,3,190,4,0,0,0,hr,2,0.1925,1.285714286
6064,0.73,0.59,4,214,5,0,0,0,hr,2,0.157333333,1.237288136
6065,0.7,0.73,2,139,2,0,0,0,technical,2,0.243333333,0.95890411
6066,0.85,0.88,5,236,4,0,0,0,technical,2,0.366666667,0.965909091
6067,0.66,0.61,3,156,3,1,0,0,technical,2,0.203333333,1.081967213
6068,0.94,0.97,2,221,2,0,0,0,technical,2,0.323333333,0.969072165
6069,0.54,0.64,6,278,2,0,0,0,technical,2,0.64,0.84375
6070,0.78,0.47,4,129,2,0,0,0,technical,2,0.313333333,1.659574468
6071,0.64,0.85,3,213,4,0,0,0,technical,2,0.2125,0.752941176
6072,0.68,0.56,3,146,3,0,0,0,technical,1,0.28,1.214285714
6073,0.92,0.84,4,159,3,0,0,0,technical,1,0.56,1.095238095
6074,0.72,0.73,3,198,2,0,0,0,technical,1,0.5475,0.98630137
6075,0.78,0.74,6,251,4,0,0,0,technical,1,0.555,1.054054054
6076,0.35,0.54,2,124,3,0,0,0,support,1,0.18,0.648148148
6077,0.97,0.77,5,223,2,0,0,0,support,1,0.9625,1.25974026
6078,0.57,0.65,3,163,2,0,0,0,support,1,0.4875,0.876923077
6079,0.9,0.66,4,242,3,0,0,0,support,0,0.88,1.363636364
6080,0.31,0.61,4,97,2,0,0,0,support,1,0.61,0.508196721
6081,0.17,0.5,4,267,6,0,0,0,support,0,0.333333333,0.34
